SymbolName,Axes.Axis 1.ActPos,SymbolName,Axes.Axis 1.SetPos,SymbolName,Axes.Axis 1.ActVelo,SymbolName,Axes.Axis 1.SetVelo,SymbolName,Axes.Axis 1.ActAcc,SymbolName,Axes.Axis 1.SetAcc,SymbolName,MAIN.nAbsGantryErr,SymbolName,MAIN.Axis1.Status.HasJob
NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1
Port,501,Port,501,Port,501,Port,501,Port,501,Port,501,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0


31931,25.000004999999998,31931,25,31931,0.00016355515741692836,31931,0,31931,0,31931,0
31933,25.000009,31933,25,31933,0.00046962929789403295,31933,0,31933,0,31933,0
31935,25.000004999999998,31935,25,31935,5.8024414865101473E-05,31935,0,31935,0,31935,0
31937,25.000004,31937,25,31937,-3.4979654068685665E-05,31937,0,31937,0,31937,0
31939,25.000007,31939,25,31939,0.00022085028823702488,31939,0,31939,0,31939,0
31941,25.000002,31941,25,31941,-0.00023262475993473492,31941,0,31941,0,31941,0
31943,24.999999,31943,25,31943,-0.0004438539665732087,31943,0,31943,0,31943,0
31945,25.000000999999997,31945,25,31945,-0.0002032116389357407,31945,0,31945,0,31945,0
31947,25.000007999999998,31947,25,31947,0.00041399030089440497,31947,0,31947,0,31947,0
31949,25.000000999999997,31949,25,31949,-0.00023834141592885141,31949,0,31949,0,31949,0
31951,24.999997999999998,31951,25,31951,-0.0004486178465683058,31951,0,31951,0,31951,0
31953,25.000002,31953,25,31953,-4.0514872093662217E-05,31953,0,31953,0,31953,0
31955,24.999997,31955,25,31955,-0.00045042905991424806,31955,0,31955,0,31955,0
31957,25.000006,31957,25,31957,0.00037464244995424878,31957,0,31957,0,31957,0
31959,25,31959,25,31959,-0.00018779795829331852,31959,0,31959,0,31959,0
31961,25.000007999999998,31961,25,31961,0.00051016836788602706,31961,0,31961,0,31961,0
31963,25.000006,31963,25,31963,0.000258473640029756,31963,0,31963,0,31963,0
31965,25.000009,31965,25,31965,0.00046539469998572623,31965,0,31965,0,31965,0
31967,24.999995,31967,25,31967,-0.00077883775002693932,31967,0,31967,0,31967,0
31969,25.000004,31969,25,31969,0.00010096854182306547,31969,0,31969,0,31969,0
31971,25.000004,31971,25,31971,8.4140451519221227E-05,31971,0,31971,0,31971,0
31973,25.000009,31973,25,31973,0.00048678370943554727,31973,0,31973,0,31973,0
31975,24.999997,31975,25,31975,-0.00059434690864742894,31975,0,31975,0,31975,0
31977,25.000007999999998,31977,25,31977,0.00042137757588519794,31977,0,31977,0,31977,0
31979,25.000000999999997,31979,25,31979,-0.00023218535343652396,31979,0,31979,0,31979,0
31981,25.000007999999998,31981,25,31981,0.00038984553881041891,31981,0,31981,0,31981,0
31983,25.000000999999997,31983,25,31983,-0.0002584620509988398,31983,0,31983,0,31983,0
31985,25.000013,31985,25,31985,0.0007846149576407448,31985,0,31985,0,31985,0
31987,24.999982,31987,25,31987,-0.0019294875352903976,31987,0,31987,0,31987,0
31989,25,31989,25,31989,-0.00010790627934702756,31989,0,31989,0,31989,0
31991,25.000006,31991,25,31991,0.00041007810046600284,31991,0,31991,0,31991,0
31993,24.999999,31993,25,31993,-0.00024160158295251984,31993,0,31993,0,31993,0
31995,25.000006,31995,25,31995,0.00038199868088042239,31995,0,31995,0,31995,0
31997,25.000007999999998,31997,25,31997,0.00048499890060895194,31997,0,31997,0,31997,0
31999,24.999993999999997,31999,25,31999,-0.0007625009161742512,31999,0,31999,0,31999,0
32001,25.000004999999998,32001,25,32001,0.00028124923657557219,32001,0,32001,0,32001,0
32003,25.000002,32003,25,32003,-1.5625636147952743E-05,32003,0,32003,0,32003,0
32005,25.000009,32005,25,32005,0.00057031196988422826,32005,0,32005,0,32005,0
32007,24.999999,32007,25,32007,-0.00035807335839826157,32007,0,32007,0,32007,0
32009,25.000014,32009,25,32009,0.00095160553476882276,32009,0,32009,0,32009,0
32011,25.000000999999997,32011,25,32011,-0.00029032872125142194,32011,0,32011,0,32011,0
32013,25.000006,32013,25,32013,0.00017472606575607072,32013,0,32013,0,32013,0
32015,24.999995,32015,25,32015,-0.000771061611924056,32015,0,32015,0,32015,0
32017,25.000003,32017,25,32017,2.4115323489805264E-05,32017,0,32017,0,32017,0
32019,25.000000999999997,32019,25,32019,-0.00014657056392982168,32019,0,32019,0,32019,0
32021,25.000004,32021,25,32021,0.00012785786364880435,32021,0,32021,0,32021,0
32023,24.999989,32023,25,32023,-0.0011434517803933706,32023,0,32023,0,32023,0
32025,25.000006,32025,25,32025,0.00046379018298149872,32025,0,32025,0,32025,0
32027,25.000007999999998,32027,25,32027,0.00055315848569318217,32027,0,32027,0,32027,0
32029,24.999997,32029,25,32029,-0.00045570126168040356,32029,0,32029,0,32029,0
32031,25.000000999999997,32031,25,32031,-4.6417718316469822E-05,32031,0,32031,0,32031,0
32033,25.000003,32033,25,32033,0.00012798523490760119,32033,0,32033,0,32033,0
32035,25.000002,32035,25,32035,2.3321029004004631E-05,32035,0,32035,0,32035,0
32037,24.999993999999997,32037,25,32037,-0.00064723247592318148,32037,0,32037,0,32037,0
32039,24.999986999999997,32039,25,32039,-0.0011226937299435068,32039,0,32039,0,32039,0
32041,25.000004,32041,25,32041,0.00048108855865244458,32041,0,32041,0,32041,0
32043,25.000009,32043,25,32043,0.0008175737987132334,32043,0,32043,0,32043,0
32045,25.000000999999997,32045,25,32045,1.4644832167842519E-05,32045,0,32045,0,32045,0
32047,24.999992,32047,25,32047,-0.00073779597307625344,32047,0,32047,0,32047,0
32049,25.000000999999997,32049,25,32049,0.00013517002231924432,32049,0,32049,0,32049,0
32051,24.999999,32051,25,32051,-5.4024981275896297E-05,32051,0,32051,0,32051,0
32053,25.000007999999998,32053,25,32053,0.00070497918215287525,32053,0,32053,0,32053,0
32055,25.000003,32055,25,32055,0.00017081598529119981,32055,0,32055,0,32055,0
32057,24.999993999999997,32057,25,32057,-0.00060765334576951512,32057,0,32057,0,32057,0
32059,25.000014,32059,25,32059,0.0011602888787583673,32059,0,32059,0,32059,0
32061,25.000009,32061,25,32061,0.00055024073216638375,32061,0,32061,0,32061,0
32063,24.999995,32063,25,32063,-0.00070813272320972473,32063,0,32063,0,32063,0
32065,25.000000999999997,32065,25,32065,-9.011060275291151E-05,32065,0,32065,0,32065,0
32067,25.000010999999997,32067,25,32067,0.00075824116434102559,32067,0,32067,0,32067,0
32069,25.000007999999998,32069,25,32069,0.00038186763698992514,32069,0,32069,0,32069,0
32071,24.999999,32071,25,32071,-0.00043177696905785125,32071,0,32071,0,32071,0
32073,25.000007,32073,25,32073,0.00030685252587830925,32073,0,32073,0,32073,0
32075,25.000003,32075,25,32075,-7.7622895148001577E-05,32075,0,32075,0,32075,0
32077,25.00001,32077,25,32077,0.00051864758738418763,32077,0,32077,0,32077,0
32079,24.99999,32079,25,32079,-0.001234460343783414,32079,0,32079,0,32079,0
32081,25.000013,32081,25,32081,0.00088794971341165491,32081,0,32081,0,32081,0
32083,25.000002,32083,25,32083,-0.00017670857221106914,32083,0,32083,0,32083,0
32085,25,32085,25,32085,-0.00031392381005115752,32085,0,32085,0,32085,0
32087,24.999996,32087,25,32087,-0.00059493650842255721,32087,0,32087,0,32087,0
32089,25.000006,32089,25,32089,0.00033755290961632082,32089,0,32089,0,32089,0
32091,24.999993,32091,25,32091,-0.00080203924191578086,32091,0,32091,0,32091,0
32093,25.000016,32093,25,32093,0.0012483006316346826,32093,0,32093,0,32093,0
32095,25.000002,32095,25,32095,-0.00012641614031947551,32095,0,32095,0,32095,0
32097,24.999997999999998,32097,25,32097,-0.00043868011697948892,32097,0,32097,0,32097,0
32099,24.999997,32099,25,32099,-0.000448900097272511,32099,0,32099,0,32099,0
32101,24.999990999999998,32101,25,32101,-0.00087408341461167789,32101,0,32101,0,32101,0
32103,25.00001,32103,25,32103,0.00085493048797090181,32103,0,32103,0,32103,0
32105,24.99999,32105,25,32105,-0.00095422459329448542,32105,0,32105,0,32105,0
32107,25.000002,32107,25,32107,0.0002048128387649805,32107,0,32107,0,32107,0
32109,25.000004999999998,32109,25,32109,0.00042067736559841336,32109,0,32109,0,32109,0
32111,25.000016,32111,25,32111,0.0012672311380527927,32111,0,32111,0,32111,0
32113,25.000007,32113,25,32113,0.00030602594849453847,32113,0,32113,0,32113,0
32115,25.000007999999998,32115,25,32115,0.00033835495686838565,32115,0,32115,0,32115,0
32117,25,32117,25,32117,-0.00038470420240680441,32117,0,32117,0,32117,0
32119,24.999993999999997,32119,25,32119,-0.00082058683555692236,32119,0,32119,0,32119,0
32121,25.000009,32121,25,32121,0.00056617763713660548,32121,0,32121,0,32121,0
32123,25.000006,32123,25,32123,0.00022181469765290835,32123,0,32123,0,32123,0
32125,25.000004999999998,32125,25,32125,0.00010151224795842727,32125,0,32125,0,32125,0
32127,25.000021,32127,25,32127,0.00141792687348506,32127,0,32127,0,32127,0
32129,25.000013,32129,25,32129,0.00051493906114436481,32129,0,32129,0,32129,0
32131,25.000000999999997,32131,25,32131,-0.00057088411585280729,32131,0,32131,0,32131,0
32133,24.999993,32133,25,32133,-0.0011424034296744652,32133,0,32133,0,32133,0
32135,24.999999,32135,25,32135,-0.00045200285814019526,32135,0,32135,0,32135,0
32137,24.999989,32137,25,32137,-0.0012100023817519479,32137,0,32137,0,32137,0
32139,24.999988,32139,25,32139,-0.0010916686515456196,32139,0,32139,0,32139,0
32141,24.999997,32141,25,32141,-0.00015972387610916814,32141,0,32141,0,32141,0
32143,25.000007999999998,32143,25,32143,0.00078356343633374857,32143,0,32143,0,32143,0
32145,25.000007999999998,32145,25,32145,0.00065296953027812381,32145,0,32145,0,32145,0
32147,25.000009,32147,25,32147,0.00062747460865076622,32147,0,32147,0,32147,0
32149,25,32149,25,32149,-0.000227104492673817,32149,0,32149,0,32149,0
32151,24.999995,32151,25,32151,-0.00060592041069376982,32151,0,32151,0,32151,0
32153,25.000006,32153,25,32153,0.00041173299114264,32153,0,32153,0,32153,0
32155,24.999995,32155,25,32155,-0.00057355584076858161,32155,0,32155,0,32155,0
32157,25.00001,32157,25,32157,0.00077203679946022277,32157,0,32157,0,32157,0
32159,24.999997999999998,32159,25,32159,-0.0003566360005895923,32159,0,32159,0,32159,0
32161,24.999999,32161,25,32161,-0.00021386333373899728,32161,0,32161,0,32161,0
32163,24.999988,32163,25,32163,-0.0010948861115032793,32163,0,32163,0,32163,0
32165,25.000004999999998,32165,25,32165,0.00050426157372324143,32165,0,32165,0,32165,0
32167,25.000006,32167,25,32167,0.00050355131152169763,32167,0,32167,0,32167,0
32169,24.99999,32169,25,32169,-0.00091370724028889635,32169,0,32169,0,32169,0
32171,25.000003,32171,25,32171,0.00032191063302196786,32171,0,32171,0,32171,0
32173,24.999993,32173,25,32173,-0.00056507447245014524,32173,0,32173,0,32173,0
32175,25.000004,32175,25,32175,0.00044577127301232718,32175,0,32175,0,32175,0
32177,25.000007,32177,25,32177,0.0006214760608045356,32177,0,32177,0,32177,0
32179,24.999989,32179,25,32179,-0.00098210328272452414,32179,0,32179,0,32179,0
32181,24.999993999999997,32181,25,32181,-0.00040175273576757394,32181,0,32181,0,32181,0
32183,25.000004999999998,32183,25,32183,0.00058187272024780323,32183,0,32183,0,32183,0
32185,25.000010999999997,32185,25,32185,0.00098489393346169523,32185,0,32185,0,32185,0
32187,25.000002,32187,25,32187,7.07449446686239E-05,32187,0,32187,0,32187,0
32189,25.000000999999997,32189,25,32189,-2.4379212861809781E-05,32189,0,32189,0,32189,0
32191,25.000004,32191,25,32191,0.00022968398953881428,32191,0,32191,0,32191,0
32193,25.000007999999998,32193,25,32193,0.000524736657699545,32193,0,32193,0,32193,0
32195,25.000006,32195,25,32195,0.00027061388154102096,32195,0,32195,0,32195,0
32197,25.000004,32197,25,32197,5.8844901408917568E-05,32197,0,32197,0,32197,0
32199,24.999996,32199,25,32199,-0.00061762924891908735,32199,0,32199,0,32199,0
32201,25,32201,25,32201,-0.00018135770738598013,32201,0,32201,0,32201,0
32203,25.000009,32203,25,32203,0.00059886857706113869,32203,0,32203,0,32203,0
32205,25,32205,25,32205,-0.00025094285233183996,32205,0,32205,0,32205,0
32207,25.000007999999998,32207,25,32207,0.00045754762285392581,32207,0,32207,0,32207,0
32209,24.999999,32209,25,32209,-0.00036871031417118403,32209,0,32209,0,32209,0
32211,25.000007,32211,25,32211,0.00035940807161719858,32211,0,32211,0,32211,0
32213,25.000007999999998,32213,25,32213,0.00038284005947060239,32213,0,32213,0,32213,0
32215,25.000010999999997,32215,25,32215,0.00056903338285309822,32215,0,32215,0,32215,0
32217,24.999995,32217,25,32217,-0.00085913884751272912,32217,0,32217,0,32217,0
32219,25.000011999999998,32219,25,32219,0.00070071762704869986,32219,0,32219,0,32219,0
32221,25.000006,32221,25,32221,8.3931355952057414E-05,32221,0,32221,0,32221,0
32223,24.999997,32223,25,32223,-0.00068005720325607438,32223,0,32223,0,32223,0
32225,25,32225,25,32225,-0.00031671433608579911,32225,0,32225,0,32225,0
32227,24.999993,32227,25,32227,-0.00084726194674568812,32227,0,32227,0,32227,0
32229,25.000011999999998,32229,25,32229,0.00087728171089650057,32229,0,32229,0,32229,0
32231,25,32231,25,32231,-0.0002689319074299679,32231,0,32231,0,32231,0
32233,24.999997,32233,25,32233,-0.00047410992281923618,32233,0,32233,0,32233,0
32235,25.000007,32235,25,32235,0.00043824173095242166,32235,0,32235,0,32235,0
32237,24.999989,32237,25,32237,-0.0011347985576012857,32237,0,32237,0,32237,0
32239,25.000004,32239,25,32239,0.0003043345354329693,32239,0,32239,0,32239,0
32241,25.000002,32241,25,32241,8.6945446022815065E-05,32241,0,32241,0,32241,0
32243,24.999993999999997,32243,25,32243,-0.00059421212840750609,32243,0,32243,0,32243,0
32245,24.999999,32245,25,32245,-7.8510106873999456E-05,32245,0,32245,0,32245,0
32247,25.000003,32247,25,32247,0.00026790824431825977,32247,0,32247,0,32247,0
32249,24.999997999999998,32249,25,32249,-0.00019340979653370585,32249,0,32249,0,32249,0
32251,25,32251,25,32251,5.4918363932378365E-06,32251,0,32251,0,32251,0
32253,24.999999,32253,25,32253,-7.8756803091298164E-05,32253,0,32253,0,32253,0
32255,24.999995,32255,25,32255,-0.00039896400262267445,32255,0,32255,0,32255,0
32257,25.000011999999998,32257,25,32257,0.0010841966644570787,32257,0,32257,0,32257,0
32259,24.999995,32259,25,32259,-0.00051316944626174192,32259,0,32259,0,32259,0
32261,24.999988,32261,25,32261,-0.0010109745385589739,32261,0,32261,0,32261,0
32263,24.999992,32263,25,32263,-0.00050914544875255228,32263,0,32263,0,32263,0
32265,24.999995,32265,25,32265,-0.00017428787399953065,32265,0,32265,0,32265,0
32267,25.000007,32267,25,32267,0.00085476010514016912,32267,0,32267,0,32267,0
32269,25.000007999999998,32269,25,32269,0.00079563342073974449,32269,0,32269,0,32269,0
32271,25,32271,25,32271,-3.6388158473387236E-06,32271,0,32271,0,32271,0
32273,25,32273,25,32273,-3.0323465394489365E-06,32273,0,32273,0,32273,0
32275,25.000014,32275,25,32275,0.0011641397112321704,32275,0,32275,0,32275,0
32277,25.000004,32277,25,32277,0.00013678309272502354,32277,0,32277,0,32277,0
32279,25.000007,32279,25,32279,0.00036398591056511587,32279,0,32279,0,32279,0
32281,25.000006,32281,25,32281,0.00021998825871860021,32281,0,32281,0,32281,0
32283,24.999997,32283,25,32283,-0.000566676450950622,32283,0,32283,0,32283,0
32285,25.000004999999998,32285,25,32285,0.00019443629067160742,32285,0,32285,0,32285,0
32287,24.999997,32287,25,32287,-0.00050463642423745293,32287,0,32287,0,32287,0
32289,25.000007999999998,32289,25,32289,0.00049613631289351133,32289,0,32289,0,32289,0
32291,25.000003,32291,25,32291,-3.2197390916034003E-06,32291,0,32291,0,32291,0
32293,25.000014,32293,25,32293,0.000913983550811112,32293,0,32293,0,32293,0
32295,25.000007,32295,25,32295,0.00017831962566840448,32295,0,32295,0,32295,0
32297,24.999997,32297,25,32297,-0.00068473364524478141,32297,0,32297,0,32297,0
32299,24.999993,32299,25,32299,-0.00090394470441724389,32299,0,32299,0,32299,0
32301,25.000006,32301,25,32301,0.00033004607958167823,32301,0,32301,0,32301,0
32303,25.000007999999998,32303,25,32303,0.00044170506619333177,32303,0,32303,0,32303,0
32305,25.000000999999997,32305,25,32305,-0.00021524577817974577,32305,0,32305,0,32305,0
32307,25.000007999999998,32307,25,32307,0.00040396185152440079,32307,0,32307,0,32307,0
32309,25.000002,32309,25,32309,-0.00016336512365152517,32309,0,32309,0,32309,0
32311,25.000002,32311,25,32311,-0.00013613760304293765,32311,0,32311,0,32311,0
32313,25.000004999999998,32313,25,32313,0.00013655199742514823,32313,0,32313,0,32313,0
32315,25.000002,32315,25,32315,-0.00013620666877330607,32315,0,32315,0,32315,0
32317,25.000006,32317,25,32317,0.00021982777606883758,32317,0,32317,0,32317,0
32319,25.000000999999997,32319,25,32319,-0.00023347685340822434,32319,0,32319,0,32319,0
32321,24.999997,32321,25,32321,-0.00052789737759072013,32321,0,32321,0,32321,0
32323,24.999993999999997,32323,25,32323,-0.00068991448158258915,32323,0,32323,0,32323,0
32325,25.000004999999998,32325,25,32325,0.00034173793206862394,32325,0,32325,0,32325,0
32327,25.000007999999998,32327,25,32327,0.00053478161001811622,32327,0,32327,0,32327,0
32329,24.999993999999997,32329,25,32329,-0.00072101532499994762,32329,0,32329,0,32329,0
32331,25.000016,32331,25,32331,0.0012324872292749402,32331,0,32331,0,32331,0
32333,24.999997999999998,32333,25,32333,-0.00047292730899918685,32333,0,32333,0,32333,0
32335,24.999992,32335,25,32335,-0.00089410609075451489,32335,0,32335,0,32335,0
32337,24.999993999999997,32337,25,32337,-0.00057842174242016243,32337,0,32337,0,32337,0
32339,25.000004,32339,25,32339,0.00035131521491437595,32339,0,32339,0,32339,0
32341,25.000000999999997,32341,25,32341,4.2762678838324211E-05,32341,0,32341,0,32341,0
32343,24.999997999999998,32343,25,32343,-0.00021436443426232606,32343,0,32343,0,32343,0
32345,24.999992,32345,25,32345,-0.00067863702847379759,32345,0,32345,0,32345,0
32347,25.000000999999997,32347,25,32347,0.00018446914282129086,32347,0,32347,0,32347,0
32349,25.000000999999997,32349,25,32349,0.00015372428568440907,32349,0,32349,0,32349,0
32351,25.000004,32351,25,32351,0.00037810357166066333,32351,0,32351,0,32351,0
32353,24.999993999999997,32353,25,32353,-0.00051824702388062523,32353,0,32353,0,32353,0
32355,25.000021,32355,25,32355,0.0018181274803399643,32355,0,32355,0,32355,0
32357,25.000007999999998,32357,25,32357,0.00043177290005786263,32357,0,32357,0,32357,0
32359,24.999999,32359,25,32359,-0.00039018924983457,32359,0,32359,0,32359,0
32361,25.000007999999998,32361,25,32361,0.00042484229168731382,32361,0,32361,0,32361,0
32363,24.999996,32363,25,32363,-0.00064596475677095684,32363,0,32363,0,32363,0
32365,24.99999,32365,25,32365,-0.0010383039638976565,32365,0,32365,0,32365,0
32367,24.999996,32367,25,32367,-0.000365253303326188,32367,0,32367,0,32367,0
32369,25.000000999999997,32369,25,32369,0.0001122889137310395,32369,0,32369,0,32369,0
32371,25.000003,32371,25,32371,0.00026024076161385896,32371,0,32371,0,32371,0
32373,25.000003,32373,25,32373,0.00021686730134488249,32373,0,32373,0,32373,0
32375,25.000014,32375,25,32375,0.0010973894178415169,32375,0,32375,0,32375,0
32377,25.000000999999997,32377,25,32377,-0.00016884215202417688,32377,0,32377,0,32377,0
32379,25.000004999999998,32379,25,32379,0.00019263154002644524,32379,0,32379,0,32379,0
32381,24.99999,32381,25,32381,-0.001089473716449277,32381,0,32381,0,32381,0
32383,25.000004999999998,32383,25,32383,0.00034210523609691718,32383,0,32383,0,32383,0
32385,25.000000999999997,32385,25,32385,-4.8245636632494968E-05,32385,0,32385,0,32385,0
32387,25,32387,25,32387,-0.0001235380303166827,32387,0,32387,0,32387,0
32389,24.999999,32389,25,32389,-0.00018628169201623194,32389,0,32389,0,32389,0
32391,24.999997999999998,32391,25,32391,-0.0002385680767658563,32391,0,32391,0,32391,0
32393,24.999997999999998,32393,25,32393,-0.00019880673063821358,32393,0,32393,0,32393,0
32395,25.000003,32395,25,32395,0.0002509943912670777,32395,0,32395,0,32395,0
32397,25.000000999999997,32397,25,32397,4.2495325884572046E-05,32397,0,32397,0,32397,0
32399,25.000000999999997,32399,25,32399,3.5412771570476705E-05,32399,0,32399,0,32399,0
32401,25.000004999999998,32401,25,32401,0.00036284397635532326,32401,0,32401,0,32401,0
32403,25.00001,32403,25,32403,0.00071903664709502507,32403,0,32403,0,32403,0
32405,25.000004,32405,25,32405,9.919720599066179E-05,32405,0,32405,0,32405,0
32407,24.999996,32407,25,32407,-0.0005840023284343005,32407,0,32407,0,32407,0
32409,24.999993,32409,25,32409,-0.00073666860698951334,32409,0,32409,0,32409,0
32411,25,32411,25,32411,-3.0557172483738947E-05,32411,0,32411,0,32411,0
32413,25.000000999999997,32413,25,32413,5.78690227198211E-05,32413,0,32413,0,32413,0
32415,25.000016,32415,25,32415,0.0012982241857005584,32415,0,32415,0,32415,0
32417,25.000002,32417,25,32417,-8.481317859791249E-05,32417,0,32417,0,32417,0
32419,25,32419,25,32419,-0.000237344315373527,32419,0,32419,0,32419,0
32421,25.000003,32421,25,32421,5.2213070482990412E-05,32421,0,32421,0,32421,0
32423,24.999995,32423,25,32423,-0.00062315577469069334,32423,0,32423,0,32423,0
32425,25.000017,32425,25,32425,0.0013140368545326519,32425,0,32425,0,32425,0
32427,25.000004999999998,32427,25,32427,9.50307119707654E-05,32427,0,32427,0,32427,0
32429,25.000014,32429,25,32429,0.00082919226015448614,32429,0,32429,0,32429,0
32431,25.000006,32431,25,32431,2.4326883368886473E-05,32431,0,32431,0,32431,0
32433,25.000014,32433,25,32433,0.00068693906956725735,32433,0,32433,0,32433,0
32435,25.000002,32435,25,32435,-0.00042755077550039682,32435,0,32435,0,32435,0
32437,24.999997999999998,32437,25,32437,-0.00068962564629692334,32437,0,32437,0,32437,0
32439,24.999993999999997,32439,25,32439,-0.00090802137196069549,32439,0,32439,0,32439,0
32441,25.000018999999998,32441,25,32441,0.0013266488567685798,32441,0,32441,0,32441,0
32443,25.00001,32443,25,32443,0.00035554071409102774,32443,0,32443,0,32443,0
32445,24.999996,32445,25,32445,-0.0008703827382725213,32445,0,32445,0,32445,0
32447,25.000003,32447,25,32447,-0.00014198561521957891,32447,0,32447,0,32447,0
32449,25.000000999999997,32449,25,32449,-0.00028498801285430845,32449,0,32449,0,32449,0
32451,24.999995,32451,25,32451,-0.00073749001063378285,32451,0,32451,0,32451,0
32453,25.000007999999998,32453,25,32453,0.00046875832440122908,32453,0,32453,0,32453,0
32455,25.000004999999998,32455,25,32455,0.00014063193704009466,32455,0,32455,0,32455,0
32457,25.000009,32457,25,32457,0.00045052661424667157,32457,0,32457,0,32457,0
32459,25.000002,32459,25,32459,-0.00020789448813529594,32459,0,32459,0,32459,0
32461,25.00001,32461,25,32461,0.00049342125998043873,32461,0,32461,0,32461,0
32463,25.000003,32463,25,32463,-0.00017214895002382329,32463,0,32463,0,32463,0
32465,25.000007,32465,25,32465,0.00018987587502673992,32465,0,32465,0,32465,0
32467,25.000000999999997,32467,25,32467,-0.00034177010436230209,32467,0,32467,0,32467,0
32469,25.000017,32469,25,32469,0.0010485249132177856,32469,0,32469,0,32469,0
32471,25.000000999999997,32471,25,32471,-0.00045956257250488264,32471,0,32471,0,32471,0
32473,25.000003,32473,25,32473,-0.00021630214358274281,32473,0,32473,0,32473,0
32475,25.000000999999997,32475,25,32475,-0.00034691845315694506,32475,0,32475,0,32475,0
32477,25.000013,32477,25,32477,0.00071090128917565706,32477,0,32477,0,32477,0
32479,25.000016,32479,25,32479,0.00084241774094064384,32479,0,32479,0,32479,0
32481,25.000004,32481,25,32481,-0.00029798521572651517,32481,0,32481,0,32481,0
32483,25.000007999999998,32483,25,32483,8.5012319978437171E-05,32483,0,32483,0,32483,0
32485,24.999993,32485,25,32485,-0.0011791563998226171,32485,0,32485,0,32485,0
32487,25,32487,25,32487,-0.00039929699984465872,32487,0,32487,0,32487,0
32489,25.00001,32489,25,32489,0.00050058583343123614,32489,0,32489,0,32489,0
32491,25.000011999999998,32491,25,32491,0.00058382152773463008,32491,0,32491,0,32491,0
32493,24.999993999999997,32493,25,32493,-0.0010134820602827788,32493,0,32493,0,32493,0
32495,24.999997999999998,32495,25,32495,-0.00051123505018905633,32495,0,32495,0,32495,0
32497,25.000004,32497,25,32497,7.3970791727038393E-05,32497,0,32497,0,32497,0
32499,25.000004,32499,25,32499,6.1642326439198661E-05,32499,0,32499,0,32499,0
32501,25.000007999999998,32501,25,32501,0.00038470193844986539,32501,0,32501,0,32501,0
32503,25.000006,32503,25,32503,0.00015391828216628791,32503,0,32503,0,32503,0
32505,25.000014,32505,25,32505,0.00079493190189842522,32505,0,32505,0,32505,0
32507,25.000014,32507,25,32507,0.000662443251582021,32507,0,32507,0,32507,0
32509,24.999997999999998,32509,25,32509,-0.00078129729053468639,32509,0,32509,0,32509,0
32511,25,32511,25,32511,-0.00048441440860757937,32511,0,32511,0,32511,0
32513,24.999988,32513,25,32513,-0.0014036786739794274,32513,0,32513,0,32513,0
32515,25.000009,32515,25,32515,0.00058026777170637738,32515,0,32515,0,32515,0
32517,24.999999,32517,25,32517,-0.000349776856879804,32517,0,32517,0,32517,0
32519,24.999992,32519,25,32519,-0.00087481404740735887,32519,0,32519,0,32519,0
32521,24.999993999999997,32521,25,32521,-0.00056234503963086577,32521,0,32521,0,32521,0
32523,25.000007999999998,32523,25,32523,0.00069804580032265635,32523,0,32523,0,32523,0
32525,25.000013,32525,25,32525,0.000998371500401136,32525,0,32525,0,32525,0
32527,25.000007999999998,32527,25,32527,0.00041530958353535767,32527,0,32527,0,32527,0
32529,25.000004,32529,25,32529,1.2757986528931585E-05,32529,0,32529,0,32529,0
32531,24.999988,32531,25,32531,-0.0013227016780789276,32531,0,32531,0,32531,0
32533,24.999999,32533,25,32533,-0.00018558473167832473,32533,0,32533,0,32533,0
32535,24.999989,32535,25,32535,-0.00098798727636705583,32535,0,32535,0,32535,0
32537,25,32537,25,32537,9.3343936414901638E-05,32537,0,32537,0,32537,0
32539,25.000007,32539,25,32539,0.00066111994701994027,32539,0,32539,0,32539,0
32541,25.000002,32541,25,32541,0.0001342666223843613,32541,0,32541,0,32541,0
32543,25.000016,32543,25,32543,0.001278555518668679,32543,0,32543,0,32543,0
32545,24.999999,32545,25,32545,-0.00035120373441874155,32545,0,32545,0,32545,0
32547,25.000004,32547,25,32547,0.00012399688811663771,32547,0,32547,0,32547,0
32549,25.000002,32549,25,32549,-6.3335926740794621E-05,32549,0,32549,0,32549,0
